row: origin_zone/col: destination_zone,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
22,0.4159401,0.9129545,0.25180596,0.68941945,0.19189116,0.8090949,0.35153118,0.14698742,0.046209883,0.41551358,0.89646775,0.25254986,0.7331126,0.18359105,0.7814501,0.30304638,0.3257442,0.15019453,0.14942737,0.050846837,0.41733393,0.4789482,0.44473168,0.17544751,0.95041585,0.11607501,0.13588984,0.70894617,0.33635795,0.0301226,0.24009277,0.6176654,0.32982382,0.047491208,0.9326936,0.93919516,0.23232834,0.36744148,0.5635503,0.9298525,0.2708555,0.4187067,0.96932703,0.7409652,0.32305452,0.010817972,0.89073837,0.56609434,0.12507978,0.1754581,0.113141395,0.057692025,0.3821787,0.34390965,0.83238685,0.21834637,0.99061745,0.13258843,0.8171762,0.2838037,0.02857832,0.61225355,0.41927096,0.25275937,0.08951495,0.518457,0.7842612,0.18031621,0.81536275,0.46546704,0.13791645,0.19972214,0.05936806,0.28369007,0.30880842,0.37069452,0.35089946,0.05467329,0.1980278,0.19901887,0.24214014,0.17953676,0.9112458,0.10635928,0.52283955,0.17668174,0.8893057,0.74857795,0.042449392,0.2755301,0.38581714,0.13783358,0.21014485,0.46839437,0.8276658,0.54551744,0.5413551,0.11508774,0.25426754,0.42786077
23,0.44605312,0.5506633,0.2613098,0.03928056,0.33095056,0.35489488,0.06946077,0.48422423,0.5280616,0.7495972,0.39597258,0.7543119,0.2783357,0.9265677,0.78049266,0.14063057,0.08381841,0.5938621,0.21333034,0.28887647,0.88438994,0.37184763,0.80661595,0.3905407,0.6303837,0.4586858,0.08669974,0.34978572,0.15048246,0.28494775,0.027196644,0.16262932,0.72949165,0.049943645,0.3172539,0.36007378,0.19001779,0.18392682,0.20968124,0.3914831,0.38548058,0.93953437,0.5663761,0.27302158,0.50748694,0.4202886,0.39871347,0.21039602,0.009530225,0.109709434,0.7218261,0.07403364,0.34965256,0.17419699,0.8436225,0.030812897,0.17362413,0.07529006,0.23485617,0.917955,0.045249447,0.4358189,0.08715825,0.087194435,0.05855031,0.7981322,0.027409205,0.4584383,0.39643165,0.013267963,0.9341862,0.09036933,0.60685146,0.16525295,0.18214107,0.33322817,0.14359441,0.3949202,0.24164252,0.3037289,0.23204842,0.207974,0.2889862,0.3819653,0.3353531,0.079924256,0.20694986,0.087227575,0.508939,0.15478909,0.22379822,0.9147036,0.050920755,0.10533983,0.06299085,0.08561553,0.18126096,0.2849917,0.20621127,0.46086544
24,0.3251097,0.031427566,0.7984821,0.22441001,0.122628294,0.054883,0.24897708,0.22316806,0.5579078,0.48640525,0.90968215,0.08449156,0.0616433,0.4668824,0.2024822,0.050376754,0.7827868,0.1601322,0.086204626,0.17639111,0.1302064,0.86766493,0.84160453,0.5553845,0.74000037,0.05526826,0.17013179,0.1944298,0.2501714,0.15802498,0.15609555,0.05201368,0.628041,0.08838074,0.72835076,0.18423578,0.16556485,0.624401,0.8820318,0.795882,0.5573512,0.06974776,0.12928984,0.73298794,0.30078375,0.240847,0.0741865,0.5125869,0.2158042,0.11817286,0.1363043,0.13533922,0.45066106,0.56482416,0.2983268,0.12669612,0.2958517,0.022752857,0.11411885,0.23296224,0.037115335,0.36176127,0.13047606,0.15068121,0.047773335,0.43235257,0.062025864,0.5905407,0.440962,0.73612446,0.419786,0.6133489,0.16613889,0.36233708,0.24203302,0.5904226,0.37594947,0.5309677,0.04211918,0.28057843,0.15131432,0.34784034,0.15825912,0.64768314,0.08804058,0.42614654,0.18586867,0.23022163,0.16114224,0.41500077,0.12084231,0.09070263,0.13143131,0.9212796,0.23011515,0.0759244,0.098953255,0.76015776,0.9030153,0.10535468
25,0.028476449,0.115431815,0.06281056,0.9043945,0.5535917,0.43945894,0.029134918,0.53849953,0.9127546,0.23306333,0.65052855,0.12100289,0.0047790455,0.66969794,0.34724873,0.91966367,0.1564851,0.042893767,0.1631957,0.1575703,0.023961468,0.27497974,0.3930868,0.37949374,0.11661358,0.25669873,0.09406879,0.17344436,0.135645,0.2398794,0.22327733,0.34689096,0.030596642,0.44299605,0.80065143,0.7633963,0.90263975,0.5172828,0.15324579,0.24941361,0.37424636,0.1893673,0.1535956,0.108445495,0.08496048,0.8928956,0.080107525,0.14762825,0.02097433,0.36838406,0.12334884,0.06298146,0.6399963,0.13513774,0.14805153,0.18308505,0.92331636,0.052698556,0.18427935,0.2260757,0.081049606,0.35448888,0.11031103,0.14735417,0.405986,0.3466004,0.11431432,0.19304715,0.48844936,0.93443483,0.14588359,0.3483721,0.31015775,0.13811825,0.1502537,0.45560557,0.42686307,0.27525774,0.9565974,0.2976181,0.16206953,0.15437016,0.64870095,0.060951225,0.19141951,0.6810878,0.98379683,0.6175274,0.49029604,0.43972963,0.24860172,0.43488318,0.48575413,0.019345826,0.12564544,0.24985553,0.080238655,0.19051,0.89621407,0.33932102
26,0.48336774,0.32242763,0.22256675,0.09151708,0.18630502,0.34384346,0.4737885,0.7293844,0.37200928,0.94111836,0.08695349,0.5754716,0.23711395,0.33858058,0.9296262,0.2574314,0.41299245,0.35743362,0.6821605,0.43209374,0.5351643,0.067722805,0.111308165,0.33529875,0.038139746,0.18792906,0.07828214,0.017848497,0.49248305,0.10003247,0.23869474,0.08318396,0.19684029,0.099877,0.4252187,0.9980402,0.16680592,0.21144697,0.2087709,0.71389157,0.1626682,0.5217439,0.42640463,0.7133436,0.25576305,0.64106375,0.37725338,0.2572309,0.3878168,0.75625545,0.038496073,0.36069357,0.73828304,0.90281963,0.65592194,0.04943697,0.39527926,0.1447598,0.5644919,0.041515227,0.3644821,0.5246317,0.13867536,0.7928884,0.3858069,0.1960233,0.24176872,0.4687086,0.24477217,0.6215363,0.1861995,0.43844953,0.2568915,0.6965102,0.10838186,0.6383928,0.5855563,0.5744622,0.17720746,0.16530691,0.8634148,0.04663451,0.94454575,0.44736245,0.17359754,0.12978007,0.047059294,0.19187094,0.03597243,0.19571725,0.076194555,0.34002605,0.33458477,0.74538547,0.19803217,0.7944832,0.9027361,0.28478897,0.038677197,0.14390625
27,0.11601552,0.041653316,0.2737601,0.22117218,0.39826027,0.25093094,0.061451185,0.14355108,0.19502181,0.282796,0.08086165,0.029171437,0.6625333,0.030389603,0.69932485,0.04736867,0.27749103,0.5434483,0.047059745,0.04447758,0.28672308,0.41575032,0.18882932,0.3478206,0.6163664,0.6213806,0.19333798,0.018528325,0.38166314,0.7328274,0.45172974,0.90764093,0.48337597,0.07895217,0.13213001,0.25099725,0.0125141395,0.40670875,0.48183316,0.7461799,0.9636382,0.21454762,0.5059747,0.28085586,0.6621666,0.12412344,0.13349164,0.04653595,0.060619697,0.66290396,0.14493302,0.811352,0.38060027,0.22087248,0.24233277,0.8233636,0.061424408,0.058394518,0.18114047,0.08079235,0.17592813,0.35503533,0.031761557,0.13809824,0.38533878,0.83689934,0.043366246,0.041622113,0.3746613,0.19457762,0.1221819,0.28608766,0.15610333,0.34367484,0.26536626,0.5084835,0.12570946,0.571003,0.06536651,0.23790365,0.025818866,0.1534557,0.026454583,0.34245175,0.1800166,0.9044845,0.09849143,0.92375433,0.15524471,0.94269854,0.16457863,0.16417868,0.7092326,0.6456886,0.15033624,0.5235307,0.24778129,0.13745265,0.052350063,0.19955973
28,0.18002851,0.46075082,0.5409673,0.49707603,0.04058715,0.5779696,0.1481544,0.75194085,0.08456536,0.31826237,0.6592922,0.28083748,0.12349214,0.5546562,0.1828658,0.18073213,0.16628535,0.2032394,0.32339635,0.26492026,0.103054315,0.51723886,0.13463482,0.14392644,0.1712409,0.34993258,0.11331028,0.058736194,0.25440305,0.95756716,0.21821488,0.108765595,0.42091742,0.12265393,0.5723964,0.11962955,0.3455021,0.39421028,0.21417527,0.2829764,0.6167165,0.5252054,0.39080626,0.27155277,0.31585756,0.12558028,0.7390065,0.03706841,0.33946514,0.19267027,0.050752014,0.087822676,0.5639679,0.9870245,0.2859103,0.06155744,0.045797996,0.42510837,0.259945,0.12914091,0.13816288,0.7946573,0.40220502,0.7111613,0.6436555,0.49704978,0.31317753,0.022987017,0.50050366,0.49137172,0.70566934,0.27965724,0.10246661,0.23332964,0.08227544,0.18650007,0.5898773,0.35024685,0.28632668,0.08584212,0.07087007,0.23228893,0.30467752,0.36348453,0.89437693,0.2325253,0.7219602,0.36742276,0.049920503,0.022664255,0.9619591,0.3682686,0.9290144,0.3221343,0.12124035,0.58329713,0.20768312,0.5679139,0.36644962,0.6815588
29,0.34578377,0.27432454,0.060372207,0.35913432,0.037934557,0.032713555,0.30850166,0.22559209,0.30358005,0.932423,0.1499431,0.11821725,0.5084506,0.75604784,0.37015513,0.29988542,0.22145288,0.17337625,0.06312619,0.17810531,0.12089308,0.35856682,0.31008357,0.13130212,0.111734085,0.4383938,0.09017303,0.111140095,0.43030372,0.6014855,0.45169675,0.8681351,0.65372515,0.60827845,0.07111324,0.32314152,0.09701871,0.031906012,0.16955675,0.20513411,0.10438002,0.1522666,0.1275016,0.114710875,0.28097802,0.4809447,0.8693486,0.05162696,0.45777005,0.16058148,0.6375556,0.07740775,0.049345475,0.12787545,0.14687519,0.29234135,0.66420954,0.3250316,0.93572724,0.3887918,0.3583783,0.42773822,0.12227827,0.3079535,0.84147453,0.015754083,0.60225683,0.30396843,0.14975485,0.0675402,0.068565585,0.48376253,0.7341686,0.55026054,0.08065346,0.38794854,0.7801687,0.39942905,0.18790789,0.09365608,0.42215544,0.9843616,0.4068552,0.045125592,0.19241528,0.3453497,0.29547027,0.31794536,0.10883262,0.15249074,0.35595044,0.1888119,0.11873861,0.4995632,0.47990015,0.48165616,0.09147507,0.19356012,0.13756132,0.6437922
30,0.43767947,0.124029905,0.6288676,0.60494965,0.98852664,0.13743877,0.69766766,0.14784296,0.39938915,0.046377383,0.047204252,0.15937681,0.23894589,0.20216592,0.24630456,0.52142173,0.17930864,0.11224023,0.031081662,0.6096097,0.041971162,0.997025,0.72252595,0.6932738,0.4023534,0.053289223,0.31512895,0.38809276,0.17313462,0.11023237,0.16250467,0.87192273,0.92710066,0.026172135,0.90901124,0.111807585,0.06786576,0.042817768,0.04564955,0.16404949,0.14972913,0.11987826,0.31299186,0.3257106,0.7673704,0.34204498,0.6856781,0.17017822,0.067842446,0.30271167,0.30241618,0.032203354,0.020599337,0.12574722,0.030121265,0.30663365,0.19464262,0.24349129,0.09834318,0.42350876,0.019552333,0.70626473,0.4714343,0.25997853,0.44643027,0.16282497,0.24463676,0.96534544,0.4415279,0.087014794,0.0747313,0.40134194,0.3569022,0.85089433,0.33609247,0.06650886,0.2903655,0.19838019,0.028387174,0.07202273,0.23934877,0.37245843,0.38663423,0.38758326,0.20753294,0.70201296,0.08938458,0.3199968,0.11732197,0.10801218,0.2331349,0.85196614,0.37923056,0.93475795,0.1704787,0.0754884,0.22964685,0.14458324,0.32307997,0.05966569
31,0.12168699,0.15166868,0.2844139,0.43922862,0.17690736,0.18458445,0.74032134,0.08276717,0.22587655,0.048062887,0.47061867,0.141417,0.08416501,0.093505144,0.20130663,0.06453324,0.1857621,0.25566724,0.49133956,0.15169707,0.5051977,0.13126932,0.41060895,0.14742385,0.22409828,0.027611436,0.09589065,0.16556145,0.98748666,0.13171192,0.46579012,0.2721824,0.082857326,0.392587,0.3297911,0.01925739,0.25746602,0.28096867,0.13540477,0.881583,0.35666725,0.15269257,0.7610414,0.16514507,0.7184808,0.26360714,0.41682634,0.7274854,0.40275574,0.13199188,0.35204625,0.35164702,0.12737864,0.5480332,0.7440609,0.9926611,0.40576005,0.7643949,0.5111146,0.03696282,0.24040797,0.13161755,0.18476762,0.25654808,0.1968249,0.560125,0.7556121,0.1112555,0.6789999,0.090169504,0.04600309,0.44604853,0.21120852,0.74871814,0.58663744,0.3041863,0.109928004,0.755161,0.09087649,0.08913156,0.2851509,0.12828586,0.63761,0.64261836,0.1509614,0.033152625,0.5472691,0.4613265,0.64462405,0.0786891,0.45926818,0.026260616,0.71453077,0.1158056,0.58406824,0.6448922,0.18704735,0.50727355,0.8854922,0.26968074
32,0.66893125,0.953144,0.08721493,0.66791004,0.9450399,0.44019443,0.06594724,0.796455,0.3682934,0.10143044,0.9615092,0.2614292,0.14028099,0.13440362,0.5107398,0.25977173,0.4765785,0.30859736,0.322225,0.20272948,0.54955274,0.8407991,0.08451656,0.15191248,0.119326204,0.113897346,0.32171285,0.27266952,0.48385578,0.84431106,0.09727367,0.8139223,0.2916123,0.14400342,0.29594472,0.2500562,0.046264738,0.066736065,0.3734412,0.03734517,0.20080268,0.20464252,0.27018514,0.8831794,0.18885998,0.39557797,0.38497028,0.33415276,0.43538988,0.6572854,0.9726897,0.11730681,0.47368506,0.5184031,0.5167634,0.31747097,0.07997558,0.11082186,0.72052956,0.4219231,0.047538765,0.27723238,0.04782278,0.5818468,0.12737201,0.17181359,0.22282456,0.03927931,0.10790888,0.043515366,0.083140515,0.20170611,0.8955154,0.26426572,0.33453536,0.2576714,0.11830863,0.3444453,0.73603284,0.71267146,0.5672074,0.14403701,0.6275245,0.7398963,0.049976185,0.036042828,0.0366084,0.82688034,0.24049202,0.5817412,0.09524967,0.75583726,0.30846682,0.5510399,0.7950367,0.68474764,0.2451131,0.16208951,0.63566035,0.45313224
33,0.13400874,0.60408163,0.057594296,0.8668297,0.9678138,0.16466323,0.95493335,0.576241,0.08675511,0.9664598,0.6381739,0.101487674,0.4525182,0.1262943,0.44208002,0.5981702,0.2140704,0.13982628,0.77979326,0.36850712,0.4736094,0.17280552,0.03097255,0.7904285,0.098871306,0.43756604,0.96453565,0.44032606,0.4063165,0.010705912,0.48072466,0.92273915,0.8515802,0.8413039,0.17091891,0.98038787,0.4356396,0.4698924,0.80935735,0.20045178,0.5357816,0.03995803,0.31439164,0.34596965,0.05243599,0.72741026,0.02378991,0.31059736,0.37478563,0.60326684,0.018791588,0.08791029,0.12634291,0.30544105,0.5028625,0.07918116,0.26819485,0.16717596,0.110777296,0.12574686,0.31004563,0.028133638,0.43600434,0.26373708,0.46071118,0.11757298,0.088465385,0.17540494,0.29517177,0.70560104,0.3645914,0.2895742,0.07091018,0.18173325,0.10717987,0.2712976,0.09145601,0.13959754,0.044991676,0.88761103,0.36040294,0.34148982,0.21809976,0.41669577,0.1260139,0.24129005,0.097347826,0.56064355,0.29843292,0.29347545,0.24528614,0.49908888,0.062370107,0.24834155,0.27362946,0.6455261,0.0695165,0.33362642,0.2670703,0.0795002
34,0.812868,0.17291373,0.119237565,0.022342602,0.82196814,0.062036455,0.09540078,0.65479565,0.2816118,0.16431375,0.15490064,0.26128817,0.12762925,0.76238775,0.10942409,0.09353794,0.03190078,0.63972336,0.1741295,0.50160587,0.14777851,0.5842241,0.2739123,0.6462191,0.6413668,0.40341502,0.47560528,0.2769574,0.2299138,0.6218256,0.78293437,0.5433632,0.8487017,0.12411625,0.21511829,0.27586475,0.45046383,0.040889684,0.94341624,0.20038584,0.7238694,0.16804767,0.3708459,0.32484305,0.22832637,0.14950185,0.08764075,0.5294476,0.19044502,0.11368229,0.23730208,0.118196644,0.72867113,0.19205174,0.5786823,0.027562646,0.44283015,0.26614735,0.296049,0.11066268,0.6983069,0.5827546,0.94512105,0.17589848,0.18384638,0.41153115,0.20116404,0.0863098,0.2485817,0.65270853,0.6976434,0.5853337,0.5443317,0.08346592,0.20385437,0.022118866,0.30747405,0.36068937,0.6946037,0.040066984,0.16035672,0.53552675,0.80218554,0.4246049,0.38068768,0.07508607,0.09427202,0.11946367,0.111654066,0.19257243,0.9845617,0.07960218,0.44037938,0.41494024,0.078850195,0.33983174,0.54792744,0.4399064,0.33594906,0.5532484
35,0.16086651,0.7086799,0.9254962,0.42928934,0.6381532,0.035971478,0.44647813,0.2943542,0.033807814,0.15899627,0.43342546,0.33316055,0.007353653,0.9393365,0.96769935,0.35599697,0.9553266,0.66188693,0.13908282,0.42760313,0.8561506,0.06352402,0.1171903,0.3018454,0.022348618,0.17354776,0.421138,0.1544764,0.54634756,0.659795,0.035368767,0.16841365,0.16870005,0.7466467,0.13592076,0.15376566,0.3168345,0.22811736,0.59925896,0.8131049,0.72792023,0.043735284,0.24398673,0.9463569,0.6148446,0.06665692,0.51778483,0.30075517,0.5576412,0.9461903,0.41937524,0.20223787,0.10664914,0.14408019,0.08856058,0.3563501,0.29522762,0.59190553,0.4247242,0.195858,0.56184155,0.12098183,0.4403797,0.45218578,0.5433597,0.38749275,0.7823473,0.031139547,0.6000569,0.22357984,0.046038155,0.59008044,0.036249027,0.69786847,0.9068761,0.4110274,0.44305667,0.0641769,0.33169514,0.9167072,0.14804076,0.3640055,0.37564373,0.071623296,0.583992,0.10471068,0.7794832,0.04423521,0.05483921,0.7101135,0.33114,0.34537438,0.51248807,0.95943844,0.17794618,0.20058976,0.031921595,0.10105644,0.46606424,0.16282882
36,0.14039727,0.4121837,0.11479162,0.2435239,0.3740186,0.057021987,0.23215164,0.19183263,0.12100251,0.32160825,0.025025297,0.7336986,0.9509739,0.37810367,0.14794594,0.50756687,0.059951838,0.93222696,0.26475114,0.072397195,0.10873238,0.8308758,0.28273174,0.20993866,0.060905363,0.49325144,0.7615621,0.55972975,0.30001047,0.06664454,0.20079099,0.5036746,0.5377274,0.117731854,0.09452269,0.7241014,0.45299307,0.9069259,0.10985705,0.22833474,0.54926944,0.9347186,0.85627127,0.6936971,0.95219904,0.13013887,0.13075493,0.220951,0.98964274,0.15311901,0.41980818,0.44474244,0.10526658,0.16987896,0.09761198,0.13679525,0.10110146,0.08163145,0.36843967,0.25364193,0.31272867,0.50792646,0.259543,0.89359784,0.8350755,0.6421698,0.4953757,0.22030067,0.09475214,0.27053282,0.90838426,0.17108184,0.26191172,0.13366725,0.11584962,0.34041807,0.07834947,0.6373904,0.40405467,0.8368417,0.25416434,0.08471528,0.6414179,0.6734927,0.20921616,0.98530173,0.6299753,0.71337914,0.69825244,0.77245724,0.28156963,0.07358839,0.107449494,0.092746675,0.26402253,0.59927833,0.12916364,0.47307542,0.50045574,0.689251
37,0.14865768,0.05238562,0.47795722,0.64225805,0.2557102,0.16334349,0.13519268,0.57932657,0.22847693,0.050750587,0.36508554,0.69839,0.45164835,0.9912974,0.5279297,0.21268426,0.020962218,0.7222354,0.13054875,0.02813329,0.2697048,0.82140523,0.91169685,0.07585186,0.26228875,0.13068107,0.7938601,0.65700597,0.27651066,0.06078109,0.3929207,0.06595004,0.056589082,0.33594778,0.2770875,0.6188022,0.649154,0.5142644,0.036703166,0.09810792,0.1397925,0.5969023,0.7916789,0.077900834,0.4718174,0.2005594,0.4165021,0.98785365,0.12541218,0.17026232,0.21576935,0.5407548,0.14073071,0.8420256,0.77021724,0.79068214,0.50177413,0.2935652,0.3641233,0.98141587,0.790087,0.3540202,0.12831627,0.06467687,0.2816187,0.16707857,0.08117945,0.7439378,0.4520698,0.15562744,0.31633016,0.46853822,0.12289493,0.11578189,0.23783237,0.32776603,0.22160406,0.05105439,0.19730549,0.07070509,0.061880976,0.08491494,0.25363454,0.22213438,0.41031992,0.33952713,0.60297704,0.51224273,0.20320478,0.15273571,0.61368793,0.3112724,0.5817849,0.057158317,0.5052671,0.21406598,0.58968604,0.1423589,0.33518437,0.4795057
38,0.29736325,0.090990506,0.51279366,0.5547916,0.7730484,0.17115788,0.08159715,0.29938844,0.476051,0.16056809,0.56378317,0.5031259,0.25277546,0.08160984,0.9488059,0.059640817,0.3692802,0.5384743,0.43381006,0.06990819,0.47127235,0.061163615,0.10669138,0.64112884,0.63391113,0.15531512,0.7455195,0.4304888,0.032047458,0.10653602,0.008519464,0.04413547,0.15069614,0.19461378,0.10391598,0.88590974,0.17517024,0.86769164,0.26236477,0.73424786,0.13124484,0.61121565,0.35146698,0.82598114,0.23269479,0.059772976,0.6457162,0.07269693,0.46964362,0.77738005,0.3834258,0.056955967,0.042064246,0.15328225,0.91418153,0.64336383,0.3907708,0.04457074,0.056426525,0.5604605,0.13728374,0.6345478,0.7693257,0.255489,0.5332782,0.028749533,0.6557043,0.28351116,0.23771797,0.3129996,0.7793098,0.519554,0.16800942,0.038083464,0.5325312,0.8320173,0.2122172,0.0722316,0.41505986,0.25673693,0.3976589,0.39595777,0.19800486,0.8986974,0.35122088,0.14528574,0.5057688,0.23344696,0.56531,0.40443432,0.010851884,0.050844435,0.60414165,0.46794772,0.99769,0.52349126,0.22517449,0.053777866,0.24100131,0.70506567
39,0.098472014,0.015015313,0.42543742,0.25953466,0.1722013,0.049292725,0.5869648,0.32738924,0.044442832,0.74084705,0.32030335,0.45112348,0.11753733,0.19042768,0.050931063,0.4839601,0.20602995,0.34403202,0.0902822,0.048066568,0.042140998,0.032016665,0.38691005,0.14421369,0.34790653,0.92661846,0.26507592,0.101523876,0.23793148,0.15982397,0.42932478,0.6736327,0.08452678,0.88811535,0.25638843,0.13902117,0.6290844,0.26021403,0.13085122,0.14771818,0.974349,0.28575832,0.6080701,0.19707505,0.013874835,0.05325432,0.22135933,0.76944315,0.13824037,0.80791897,0.5057611,0.891092,0.0991144,0.6277389,0.7720476,0.5311261,0.18685678,0.37310332,0.1774511,0.43108588,0.009221679,0.94698,0.21376456,0.6593752,0.19916342,0.7109943,0.097721584,0.40691262,0.054614495,0.8591104,0.39541554,0.14616105,0.53501135,0.20596522,0.27388173,0.08624687,0.2526788,0.45197386,0.11657319,0.026387194,0.39105964,0.06521892,0.5015823,0.09871187,0.18038867,0.08550966,0.12702417,0.9600389,0.60085946,0.11868981,0.2612611,0.2758841,0.13514034,0.12603101,0.5693423,0.060156614,0.4043077,0.048425715,0.08182065,0.4081282
40,0.49939287,0.40035328,0.86990124,0.099993035,0.48454648,0.3637941,0.4236176,0.27614868,0.09534103,0.056298085,0.32037,0.09820649,0.8461135,0.026899513,0.06718585,0.12964162,0.115115866,0.7296426,0.35244069,0.107391715,0.09808488,0.56554997,0.3446221,0.38334256,0.12658496,0.01324234,0.5325683,0.6392684,0.18002719,0.4224528,0.851027,0.0523913,0.2324364,0.6447282,0.117984496,0.21832316,0.7829889,0.4497414,0.33937013,0.17726079,0.95426446,0.06553777,0.09307367,0.95289725,0.5653791,0.3200634,0.14456786,0.2450024,0.18808371,0.17198482,0.5313677,0.69913936,0.3481631,0.19967115,0.23617041,0.66163343,0.047508024,0.15728255,0.52822006,0.74093735,0.05139002,0.14100303,0.11005945,0.9488136,0.516207,0.14637384,0.26877964,0.22066046,0.06597284,0.14208525,0.21715824,0.8142994,0.033564523,0.25150082,0.109722905,0.2902098,0.045418404,0.13581656,0.6106662,0.31762284,0.8160299,0.06684202,0.86965305,0.59292,0.26972756,0.7634067,0.011317185,0.64295894,0.10958147,0.24829231,0.06561303,0.16549946,0.24877995,0.17087302,0.252398,0.69252646,0.2656398,0.40073493,0.039431848,0.067991726
41,0.56752646,0.3136837,0.34176984,0.36697856,0.5660515,0.3725059,0.28454322,0.7605635,0.90782654,0.89398,0.2375198,0.086682856,0.19937655,0.2616248,0.17876567,0.41055053,0.08776166,0.25995976,0.07384989,0.8679515,0.067683876,0.46208054,0.6921641,0.094187774,0.23979531,0.22651924,0.76395833,0.20065452,0.44358167,0.14404133,0.29232863,0.8408078,0.4769211,0.35830647,0.11201137,0.69465804,0.02246963,0.33809388,0.5071922,0.75647,0.19128376,0.16406842,0.69092286,0.71434975,0.42986628,0.06517064,0.41544363,0.03789312,0.91029894,0.3605386,0.12007509,0.95519215,0.13303922,0.08707212,0.032949865,0.6335544,0.5245944,0.55728257,0.19471401,0.15187986,0.2766438,0.27509785,0.5891454,0.11253445,0.33308527,0.22204255,0.463478,0.6082447,0.23329301,0.13383316,0.15769494,0.95022035,0.39069158,0.3470807,0.13127263,0.1502139,0.2883197,0.5541933,0.26375276,0.515429,0.85304177,0.35992092,0.28611767,0.80459124,0.7269576,0.12754717,0.1865957,0.2388107,0.5764848,0.70115817,0.30783534,0.26565504,0.027720034,0.049785953,0.5510889,0.88806695,0.4432067,0.1991167,0.67660105,0.43095875
